Tempo(s),Setpoint_RPM,RPM_Bruto,RPM_Filtrado,Erro,PWM_Saida(%)
72.6200,-136.00,-128.21,-136.49,0.49,-27.39
72.6250,-136.00,-128.21,-135.92,-0.08,-27.78
72.6300,-136.00,-128.21,-134.94,-1.06,-28.56
72.6350,-136.00,-153.85,-134.29,-1.71,-29.14
72.6400,-136.00,-128.21,-134.41,-1.59,-29.10
72.6450,-136.00,-128.21,-134.50,-1.50,-29.08
72.6500,-136.00,-153.85,-134.57,-1.43,-29.07
72.6550,-136.00,-128.21,-135.13,-0.87,-28.63
72.6600,-136.00,-128.21,-135.45,-0.55,-28.37
72.6650,-136.00,-128.21,-135.08,-0.92,-28.67
72.6700,-136.00,-128.21,-134.28,-1.72,-29.35
72.6750,-136.00,-153.85,-133.80,-2.20,-29.83
72.6800,-136.00,-128.21,-134.07,-1.93,-29.70
72.6850,-136.00,-128.21,-134.29,-1.71,-29.59
72.6900,-136.00,-153.85,-134.45,-1.55,-29.52
72.6950,-136.00,-128.21,-135.09,-0.91,-29.03
72.7000,-136.00,-128.21,-135.46,-0.54,-28.72
72.7050,-136.00,-128.21,-135.11,-0.89,-29.00
72.7100,-136.00,-153.85,-134.85,-1.15,-29.23
72.7150,-136.00,-128.21,-135.18,-0.82,-28.97
72.7200,-136.00,-128.21,-135.34,-0.66,-28.83
72.7250,-136.00,-128.21,-134.88,-1.12,-29.22
72.7300,-136.00,-153.85,-134.56,-1.44,-29.52
72.7350,-136.00,-128.21,-134.87,-1.13,-29.30
72.7400,-136.00,-128.21,-135.05,-0.95,-29.16
72.7450,-136.00,-153.85,-135.13,-0.87,-29.11
72.7500,-136.00,-128.21,-135.66,-0.34,-28.66
72.7550,-136.00,-128.21,-135.91,-0.09,-28.42
72.7600,-136.00,-128.21,-135.45,-0.55,-28.75
72.7650,-136.00,-153.85,-135.09,-0.91,-29.04
72.7700,-136.00,-128.21,-135.34,-0.66,-28.84
72.7750,-136.00,-128.21,-135.44,-0.56,-28.75
72.7800,-136.00,-128.21,-134.92,-1.08,-29.17
72.7850,-136.00,-153.85,-134.56,-1.44,-29.49
72.7900,-136.00,-128.21,-134.86,-1.14,-29.29
72.7950,-136.00,-128.21,-135.02,-0.98,-29.17
72.8000,-136.00,-153.85,-135.10,-0.90,-29.12
72.8050,-136.00,-128.21,-135.62,-0.38,-28.68
72.8100,-136.00,-128.21,-135.88,-0.12,-28.43
72.8150,-136.00,-128.21,-135.42,-0.58,-28.77
72.8200,-136.00,-128.21,-134.55,-1.45,-29.49
72.8250,-136.00,-153.85,-134.00,-2.00,-30.01
72.8300,-136.00,-128.21,-134.21,-1.79,-29.92
72.8350,-136.00,-128.21,-134.38,-1.62,-29.84
72.8400,-136.00,-153.85,-134.50,-1.50,-29.79
72.8450,-136.00,-128.21,-135.11,-0.89,-29.33
72.8500,-136.00,-128.21,-135.46,-0.54,-29.04
72.8550,-136.00,-128.21,-135.10,-0.90,-29.32
72.8600,-136.00,-153.85,-134.83,-1.17,-29.56
72.8650,-136.00,-128.21,-135.15,-0.85,-29.31
72.8700,-136.00,-128.21,-135.32,-0.68,-29.17
72.8750,-136.00,-153.85,-135.37,-0.63,-29.12
72.8800,-136.00,-128.21,-135.85,-0.15,-28.69
72.8850,-136.00,-128.21,-136.07,0.07,-28.47
72.8900,-136.00,-128.21,-135.57,-0.43,-28.83
72.8950,-136.00,-153.85,-135.18,-0.82,-29.13
72.9000,-136.00,-128.21,-135.39,-0.61,-28.95
72.9050,-136.00,-128.21,-135.47,-0.53,-28.87
72.9100,-136.00,-153.85,-135.45,-0.55,-28.87
72.9150,-136.00,-128.21,-135.89,-0.11,-28.48
72.9200,-136.00,-128.21,-136.06,0.06,-28.28
72.9250,-136.00,-153.85,-136.06,0.06,-28.22
72.9300,-136.00,-128.21,-136.46,0.46,-27.82
72.9350,-136.00,-128.21,-136.56,0.56,-27.64
72.9400,-136.00,-128.21,-135.96,-0.04,-28.06
72.9450,-136.00,-153.85,-135.47,-0.53,-28.43
72.9500,-136.00,-128.21,-135.60,-0.40,-28.30
72.9550,-136.00,-128.21,-135.60,-0.40,-28.27
72.9600,-136.00,-128.21,-135.01,-0.99,-28.74
72.9650,-136.00,-153.85,-134.60,-1.40,-29.11
72.9700,-136.00,-128.21,-134.85,-1.15,-28.94
72.9750,-136.00,-128.21,-134.99,-1.01,-28.84
72.9800,-136.00,-153.85,-135.06,-0.94,-28.80
72.9850,-136.00,-128.21,-135.57,-0.43,-28.37
72.9900,-136.00,-128.21,-135.83,-0.17,-28.13
72.9950,-136.00,-128.21,-135.38,-0.62,-28.47
73.0000,-136.00,-128.21,-134.52,-1.48,-29.19
73.0050,-136.00,-153.85,-133.97,-2.03,-29.70
73.0100,-136.00,-128.21,-134.19,-1.81,-29.60
73.0150,-136.00,-128.21,-134.36,-1.64,-29.53
73.0200,-136.00,-153.85,-134.49,-1.51,-29.48
73.0250,-136.00,-128.21,-135.10,-0.90,-29.01
73.0300,-136.00,-128.21,-135.45,-0.55,-28.72
73.0350,-136.00,-153.85,-135.61,-0.39,-28.56
73.0400,-136.00,-128.21,-136.15,0.15,-28.08
73.0450,-136.00,-128.21,-136.37,0.37,-27.82
73.0500,-136.00,-128.21,-135.85,-0.15,-28.18
73.0550,-136.00,-128.21,-134.91,-1.09,-28.93
73.0600,-136.00,-153.85,-134.28,-1.72,-29.49
73.0650,-136.00,-128.21,-134.42,-1.58,-29.44
73.0700,-136.00,-128.21,-134.52,-1.48,-29.40
73.0750,-136.00,-153.85,-134.60,-1.40,-29.39
73.0800,-136.00,-128.21,-135.16,-0.84,-28.95
73.0850,-136.00,-128.21,-135.48,-0.52,-28.68
73.0900,-136.00,-153.85,-135.61,-0.39,-28.55
73.0950,-136.00,-128.21,-136.14,0.14,-28.08
73.1000,-136.00,-128.21,-136.35,0.35,-27.83
73.1050,-136.00,-153.85,-136.34,0.34,-27.75
73.1100,-136.00,-128.21,-136.72,0.72,-27.36
73.1150,-136.00,-128.21,-136.79,0.79,-27.19
73.1200,-136.00,-128.21,-136.15,0.15,-27.63
73.1250,-136.00,-153.85,-135.61,-0.39,-28.02
73.1300,-136.00,-128.21,-135.70,-0.30,-27.91
73.1350,-136.00,-128.21,-135.67,-0.33,-27.90
73.1400,-136.00,-128.21,-135.05,-0.95,-28.39
73.1450,-136.00,-153.85,-134.62,-1.38,-28.77
73.1500,-136.00,-128.21,-134.86,-1.14,-28.61
73.1550,-136.00,-128.21,-134.99,-1.01,-28.52
73.1600,-136.00,-128.21,-134.53,-1.47,-28.93
73.1650,-136.00,-128.21,-133.73,-2.27,-29.66
73.1700,-136.00,-153.85,-133.28,-2.72,-30.14
73.1750,-136.00,-128.21,-133.62,-2.38,-29.99
73.1800,-136.00,-128.21,-133.92,-2.08,-29.85
73.1850,-136.00,-153.85,-134.16,-1.84,-29.73
73.1900,-136.00,-128.21,-134.87,-1.13,-29.21
73.1950,-136.00,-128.21,-135.31,-0.69,-28.86
73.2000,-136.00,-128.21,-135.01,-0.99,-29.10
73.2050,-136.00,-128.21,-134.28,-1.72,-29.74
73.2100,-136.00,-153.85,-133.84,-2.16,-30.18
73.2150,-136.00,-128.21,-134.13,-1.87,-30.03
73.2200,-136.00,-128.21,-134.36,-1.64,-29.91
73.2250,-136.00,-128.21,-134.01,-1.99,-30.26
73.2300,-136.00,-153.85,-133.83,-2.17,-30.50
73.2350,-136.00,-128.21,-134.30,-1.70,-30.20
73.2400,-136.00,-128.21,-134.62,-1.38,-29.98
73.2450,-136.00,-128.21,-134.31,-1.69,-30.28
73.2500,-136.00,-153.85,-134.14,-1.86,-30.49
73.2550,-136.00,-128.21,-134.58,-1.42,-30.19
73.2600,-136.00,-128.21,-134.87,-1.13,-29.99
73.2650,-136.00,-153.85,-135.03,-0.97,-29.87
73.2700,-136.00,-128.21,-135.62,-0.38,-29.38
73.2750,-136.00,-128.21,-135.91,-0.09,-29.10
73.2800,-136.00,-153.85,-136.00,-0.00,-28.98
73.2850,-136.00,-128.21,-136.46,0.46,-28.53
73.2900,-136.00,-128.21,-136.60,0.60,-28.31
73.2950,-136.00,-153.85,-136.54,0.54,-28.27
73.3000,-136.00,-128.21,-136.86,0.86,-27.90
73.3050,-136.00,-128.21,-136.88,0.88,-27.77
73.3100,-136.00,-153.85,-136.71,0.71,-27.79
73.3150,-136.00,-128.21,-136.95,0.95,-27.48
73.3200,-136.00,-128.21,-136.92,0.92,-27.38
73.3250,-136.00,-153.85,-136.71,0.71,-27.44
73.3300,-136.00,-128.21,-136.93,0.93,-27.15
73.3350,-136.00,-128.21,-136.88,0.88,-27.07
73.3400,-136.00,-153.85,-136.66,0.66,-27.13
73.3450,-136.00,-128.21,-136.88,0.88,-26.85
73.3500,-136.00,-128.21,-136.83,0.83,-26.77
73.3550,-136.00,-128.21,-136.11,0.11,-27.27
73.3600,-136.00,-128.21,-135.01,-0.99,-28.14
73.3650,-136.00,-153.85,-134.28,-1.72,-28.78
73.3700,-136.00,-128.21,-134.35,-1.65,-28.79
73.3750,-136.00,-128.21,-134.41,-1.59,-28.79
73.3800,-136.00,-128.21,-133.96,-2.04,-29.24
73.3850,-136.00,-128.21,-133.20,-2.80,-29.97
73.3900,-136.00,-153.85,-132.83,-3.17,-30.43
73.3950,-136.00,-128.21,-133.25,-2.75,-30.24
73.4000,-136.00,-128.21,-133.63,-2.37,-30.05
73.4050,-136.00,-128.21,-133.44,-2.56,-30.33
73.4100,-136.00,-128.21,-132.90,-3.10,-30.91
73.4150,-136.00,-153.85,-132.68,-3.32,-31.26
73.4200,-136.00,-128.21,-133.22,-2.78,-30.98
73.4250,-136.00,-128.21,-133.67,-2.33,-30.73
73.4300,-136.00,-153.85,-134.04,-1.96,-30.52
73.4350,-136.00,-128.21,-134.84,-1.16,-29.93
73.4400,-136.00,-128.21,-135.33,-0.67,-29.53
73.4450,-136.00,-153.85,-135.59,-0.41,-29.30
73.4500,-136.00,-128.21,-136.19,0.19,-28.76
73.4550,-136.00,-128.21,-136.45,0.45,-28.47
73.4600,-136.00,-153.85,-136.47,0.47,-28.36
73.4650,-136.00,-128.21,-136.85,0.85,-27.95
73.4700,-136.00,-128.21,-136.91,0.91,-27.78
73.4750,-136.00,-153.85,-136.77,0.77,-27.78
73.4800,-136.00,-128.21,-137.02,1.02,-27.46
73.4850,-136.00,-128.21,-136.98,0.98,-27.36
73.4900,-136.00,-128.21,-136.26,0.26,-27.85
73.4950,-136.00,-153.85,-135.66,-0.34,-28.28
73.5000,-136.00,-128.21,-135.71,-0.29,-28.21
73.5050,-136.00,-128.21,-135.65,-0.35,-28.22
73.5100,-136.00,-128.21,-135.02,-0.98,-28.73
73.5150,-136.00,-153.85,-134.58,-1.42,-29.12
73.5200,-136.00,-128.21,-134.81,-1.19,-28.96
73.5250,-136.00,-128.21,-134.95,-1.05,-28.87
73.5300,-136.00,-153.85,-135.01,-0.99,-28.84
73.5350,-136.00,-128.21,-135.53,-0.47,-28.41
73.5400,-136.00,-128.21,-135.79,-0.21,-28.17
73.5450,-136.00,-153.85,-135.87,-0.13,-28.06
73.5500,-136.00,-128.21,-136.33,0.33,-27.62
73.5550,-136.00,-128.21,-136.48,0.48,-27.41
73.5600,-136.00,-128.21,-135.92,-0.08,-27.80
73.5650,-136.00,-153.85,-135.46,-0.54,-28.15
73.5700,-136.00,-128.21,-135.60,-0.40,-28.00
73.5750,-136.00,-128.21,-135.62,-0.38,-27.96
73.5800,-136.00,-128.21,-135.03,-0.97,-28.43
73.5850,-136.00,-153.85,-134.62,-1.38,-28.79
73.5900,-136.00,-128.21,-134.88,-1.12,-28.62
73.5950,-136.00,-128.21,-135.02,-0.98,-28.52
73.6000,-136.00,-128.21,-134.56,-1.44,-28.93
73.6050,-136.00,-128.21,-133.76,-2.24,-29.66
73.6100,-136.00,-153.85,-133.31,-2.69,-30.14
73.6150,-136.00,-128.21,-133.64,-2.36,-29.99
73.6200,-136.00,-128.21,-133.94,-2.06,-29.85
73.6250,-136.00,-153.85,-134.18,-1.82,-29.73
73.6300,-136.00,-128.21,-134.88,-1.12,-29.21
73.6350,-136.00,-128.21,-135.31,-0.69,-28.86
73.6400,-136.00,-128.21,-135.02,-0.98,-29.11
