Tempo(s),PWM_Aplicado(%),RPM_M1_Raw,RPM_M1_Filt
4.6000,40,205.13,201.62
4.6050,40,205.13,201.36
4.6100,40,205.13,201.49
4.6150,40,179.49,201.36
4.6200,40,205.13,200.54
4.6250,40,205.13,199.87
4.6300,40,205.13,199.87
4.6350,40,205.13,200.29
4.6400,40,205.13,200.94
4.6450,40,205.13,201.70
4.6500,40,179.49,201.95
4.6550,40,205.13,201.33
4.6600,40,205.13,200.73
4.6650,40,205.13,200.69
4.6700,40,179.49,200.51
4.6750,40,205.13,199.74
4.6800,40,205.13,199.16
4.6850,40,205.13,199.27
4.6900,40,205.13,199.81
4.6950,40,205.13,200.58
4.7000,40,205.13,201.44
4.7050,40,179.49,201.78
4.7100,40,205.13,201.23
4.7150,40,205.13,200.68
4.7200,40,205.13,200.68
4.7250,40,205.13,201.04
4.7300,40,179.49,201.08
4.7350,40,205.13,200.41
4.7400,40,205.13,199.84
4.7450,40,205.13,199.90
4.7500,40,205.13,200.36
4.7550,40,205.13,201.03
4.7600,40,205.13,201.80
4.7650,40,205.13,202.55
4.7700,40,179.49,202.73
4.7750,40,205.13,202.01
4.7800,40,205.13,201.28
4.7850,40,205.13,201.12
4.7900,40,205.13,201.34
4.7950,40,205.13,201.79
4.8000,40,179.49,201.83
4.8050,40,205.13,201.09
4.8100,40,205.13,200.42
4.8150,40,205.13,200.37
4.8200,40,205.13,200.73
4.8250,40,205.13,201.30
4.8300,40,205.13,201.98
4.8350,40,205.13,202.67
4.8400,40,179.49,202.79
4.8450,40,205.13,202.03
4.8500,40,205.13,201.28
4.8550,40,205.13,201.10
4.8600,40,205.13,201.31
4.8650,40,205.13,201.75
4.8700,40,179.49,201.79
4.8750,40,205.13,201.06
4.8800,40,205.13,200.40
4.8850,40,205.13,200.35
4.8900,40,205.13,200.71
4.8950,40,205.13,201.29
4.9000,40,179.49,201.46
4.9050,40,205.13,200.83
4.9100,40,205.13,200.26
4.9150,40,205.13,200.28
4.9200,40,205.13,200.69
4.9250,40,179.49,200.79
4.9300,40,205.13,200.17
4.9350,40,205.13,199.66
4.9400,40,205.13,199.77
4.9450,40,205.13,200.27
4.9500,40,179.49,200.47
4.9550,40,205.13,199.94
4.9600,40,205.13,199.50
4.9650,40,205.13,199.67
4.9700,40,205.13,200.22
4.9750,40,179.49,200.45
4.9800,40,205.13,199.95
4.9850,40,205.13,199.52
4.9900,40,205.13,199.70
4.9950,40,205.13,200.25
5.0000,40,179.49,200.48
5.0050,40,205.13,199.97
5.0100,40,205.13,199.55
5.0150,40,205.13,199.72
5.0200,40,205.13,200.27
5.0250,40,179.49,200.49
5.0300,40,205.13,199.98
5.0350,40,205.13,199.55
5.0400,40,205.13,199.72
5.0450,40,205.13,200.27
5.0500,40,205.13,201.01
5.0550,40,179.49,201.30
5.0600,40,205.13,200.76
5.0650,40,205.13,200.25
5.0700,40,205.13,200.32
5.0750,40,205.13,200.75
5.0800,40,205.13,201.38
5.0850,40,179.49,201.56
5.0900,40,205.13,200.94
5.0950,40,205.13,200.36
5.1000,40,205.13,200.38
5.1050,40,205.13,200.76
5.1100,40,205.13,201.37
5.1150,40,205.13,202.05
5.1200,40,179.49,202.23
5.1250,40,205.13,201.54
5.1300,40,205.13,200.87
5.1350,40,205.13,200.79
5.1400,40,205.13,201.08
5.1450,40,179.49,201.08
5.1500,40,205.13,200.37
5.1550,40,205.13,199.79
5.1600,40,205.13,199.84
5.1650,40,205.13,200.30
5.1700,40,205.13,200.98
5.1750,40,179.49,201.24
5.1800,40,205.13,200.69
5.1850,40,205.13,200.17
5.1900,40,205.13,200.24
5.1950,40,205.13,200.68
5.2000,40,179.49,200.80
5.2050,40,205.13,200.20
5.2100,40,205.13,199.69
5.2150,40,205.13,199.80
5.2200,40,205.13,200.30
5.2250,40,205.13,201.01
5.2300,40,179.49,201.28
5.2350,40,205.13,200.73
5.2400,40,205.13,200.22
5.2450,40,205.13,200.29
5.2500,40,179.49,200.20
5.2550,40,205.13,199.51
5.2600,40,205.13,199.01
5.2650,40,205.13,199.18
5.2700,40,205.13,199.76
5.2750,40,205.13,200.57
5.2800,40,179.49,200.94
5.2850,40,205.13,200.48
5.2900,40,205.13,200.05
5.2950,40,205.13,200.18
5.3000,40,179.49,200.14
5.3050,40,205.13,199.49
5.3100,40,205.13,199.01
5.3150,40,205.13,199.19
5.3200,40,205.13,199.79
5.3250,40,205.13,200.60
5.3300,40,179.49,200.97
5.3350,40,205.13,200.51
5.3400,40,205.13,200.07
5.3450,40,205.13,200.20
5.3500,40,205.13,200.67
5.3550,40,179.49,200.82
5.3600,40,205.13,200.23
5.3650,40,205.13,199.73
5.3700,40,205.13,199.85
5.3750,40,205.13,200.34
5.3800,40,205.13,201.05
5.3850,40,205.13,201.83
5.3900,40,179.49,202.08
5.3950,40,205.13,201.45
5.4000,40,205.13,200.83
5.4050,40,205.13,200.78
5.4100,40,205.13,201.09
5.4150,40,205.13,201.62
5.4200,40,179.49,201.73
5.4250,40,205.13,201.04
5.4300,40,205.13,200.41
5.4350,40,205.13,200.38
5.4400,40,205.13,200.75
5.4450,40,205.13,201.34
5.4500,40,205.13,202.02
5.4550,40,179.49,202.19
5.4600,40,205.13,201.50
5.4650,40,205.13,200.84
5.4700,40,205.13,200.76
5.4750,40,205.13,201.06
5.4800,40,205.13,201.58
5.4850,40,179.49,201.68
5.4900,40,205.13,201.00
5.4950,40,205.13,200.37
5.5000,40,205.13,200.35
5.5050,40,205.13,200.73
5.5100,40,205.13,201.32
5.5150,40,179.49,201.49
5.5200,40,205.13,200.86
5.5250,40,205.13,200.29
5.5300,40,205.13,200.31
5.5350,40,205.13,200.71
5.5400,40,179.49,200.80
5.5450,40,205.13,200.18
5.5500,40,205.13,199.67
5.5550,40,205.13,199.78
5.5600,40,205.13,200.28
5.5650,40,205.13,200.99
5.5700,40,179.49,201.26
5.5750,40,205.13,200.71
5.5800,40,205.13,200.21
5.5850,40,205.13,200.27
5.5900,40,179.49,200.19
5.5950,40,205.13,199.51
5.6000,40,205.13,199.01
5.6050,40,205.13,199.17
5.6100,40,205.13,199.76
5.6150,40,205.13,200.57
5.6200,40,179.49,200.94
5.6250,40,205.13,200.48
5.6300,40,205.13,200.05
5.6350,40,205.13,200.18
5.6400,40,205.13,200.66
5.6450,40,179.49,200.81
5.6500,40,205.13,200.23
5.6550,40,205.13,199.73
5.6600,40,205.13,199.84
5.6650,40,205.13,200.34
5.6700,40,205.13,201.05
5.6750,40,205.13,201.83
5.6800,40,179.49,202.08
5.6850,40,205.13,201.45
5.6900,40,205.13,200.83
5.6950,40,205.13,200.78
5.7000,40,205.13,201.10
5.7050,40,205.13,201.62
5.7100,40,205.13,202.24
5.7150,40,179.49,202.36
5.7200,40,205.13,201.62
5.7250,40,205.13,200.92
5.7300,40,205.13,200.80
5.7350,40,205.13,201.08
5.7400,40,205.13,201.58
5.7450,40,205.13,202.19
5.7500,40,205.13,202.81
5.7550,40,179.49,202.88
5.7600,40,205.13,202.08
5.7650,40,205.13,201.30
5.7700,40,205.13,201.10
5.7750,40,205.13,201.30
5.7800,40,179.49,201.22
5.7850,40,205.13,200.45
5.7900,40,205.13,199.82
5.7950,40,205.13,199.84
5.8000,40,205.13,200.28
5.8050,40,205.13,200.95
5.8100,40,205.13,201.72
5.8150,40,179.49,201.97
5.8200,40,205.13,201.35
5.8250,40,205.13,200.75
5.8300,40,205.13,200.71
5.8350,40,205.13,201.04
5.8400,40,179.49,201.07
5.8450,40,205.13,200.38
5.8500,40,205.13,199.81
5.8550,40,205.13,199.86
5.8600,40,205.13,200.33
5.8650,40,205.13,201.01
5.8700,40,179.49,201.26
5.8750,40,205.13,200.70
5.8800,40,205.13,200.19
5.8850,40,205.13,200.25
5.8900,40,179.49,200.17
5.8950,40,205.13,199.49
5.9000,40,205.13,198.99
5.9050,40,205.13,199.16
5.9100,40,205.13,199.75
5.9150,40,179.49,200.05
5.9200,40,205.13,199.61
5.9250,40,205.13,199.26
5.9300,40,205.13,199.51
5.9350,40,205.13,200.12
5.9400,40,179.49,200.40
5.9450,40,205.13,199.93
5.9500,40,205.13,199.53
5.9550,40,205.13,199.72
5.9600,40,205.13,200.28
5.9650,40,205.13,201.03
5.9700,40,205.13,201.84
5.9750,40,205.13,202.62
5.9800,40,179.49,202.81
5.9850,40,205.13,202.09
5.9900,40,205.13,201.35
5.9950,40,205.13,201.19
6.0000,32,205.13,201.39
6.0050,32,179.49,201.31
6.0100,32,205.13,200.54
6.0150,32,205.13,199.90
6.0200,32,205.13,199.90
6.0250,32,179.49,199.81
6.0300,32,205.13,199.15
6.0350,32,205.13,198.69
6.0400,32,179.49,198.40
6.0450,32,205.13,197.72
6.0500,32,179.49,196.86
6.0550,32,205.13,195.93
6.0600,32,179.49,195.05
6.0650,32,205.13,194.26
6.0700,32,179.49,193.60
6.0750,32,179.49,192.56
6.0800,32,205.13,191.35
6.0850,32,179.49,190.66
6.0900,32,179.49,189.83
6.0950,32,205.13,188.98
6.1000,32,179.49,188.71
6.1050,32,179.49,188.30
6.1100,32,179.49,187.34
6.1150,32,179.49,186.09
6.1200,32,205.13,185.27
6.1250,32,153.85,184.80
6.1300,32,205.13,184.07
6.1350,32,179.49,183.74
6.1400,32,179.49,183.71
6.1450,32,179.49,183.35
6.1500,32,179.49,182.81
6.1550,32,153.85,181.68
6.1600,32,179.49,179.75
6.1650,32,179.49,177.98
6.1700,32,179.49,176.96
6.1750,32,179.49,176.51
6.1800,32,179.49,176.46
6.1850,32,179.49,176.67
6.1900,32,153.85,176.52
6.1950,32,179.49,175.63
6.2000,32,179.49,174.86
6.2050,32,179.49,174.73
6.2100,32,179.49,175.03
6.2150,32,153.85,175.07
6.2200,32,179.49,174.42
6.2250,32,179.49,173.89
6.2300,32,153.85,173.49
6.2350,32,179.49,172.68
6.2400,32,179.49,172.20
6.2450,32,153.85,171.96
6.2500,32,179.49,171.38
6.2550,32,153.85,170.63
6.2600,32,179.49,169.83
6.2650,32,179.49,169.58
6.2700,32,153.85,169.70
6.2750,32,179.49,169.53
6.2800,32,153.85,169.19
6.2850,32,179.49,168.77
6.2900,32,153.85,168.34
6.2950,32,179.49,167.92
6.3000,32,153.85,167.55
6.3050,32,179.49,167.25
6.3100,32,153.85,167.00
6.3150,32,179.49,166.82
6.3200,32,153.85,166.69
6.3250,32,179.49,166.61
6.3300,32,153.85,166.56
6.3350,32,179.49,166.53
6.3400,32,153.85,166.53
6.3450,32,179.49,166.54
6.3500,32,153.85,166.55
6.3550,32,153.85,166.06
6.3600,32,179.49,165.27
6.3650,32,153.85,164.88
6.3700,32,179.49,164.78
6.3750,32,153.85,164.86
6.3800,32,153.85,164.54
6.3850,32,179.49,163.99
6.3900,32,153.85,163.86
6.3950,32,153.85,163.48
6.4000,32,179.49,162.98
6.4050,32,153.85,162.96
6.4100,32,153.85,162.72
6.4150,32,179.49,162.38
6.4200,32,153.85,162.50
6.4250,32,153.85,162.40
6.4300,32,153.85,161.64
6.4350,32,153.85,160.53
6.4400,32,179.49,159.80
6.4450,32,153.85,159.88
6.4500,32,153.85,159.96
6.4550,32,153.85,159.53
6.4600,32,153.85,158.79
6.4650,32,179.49,158.43
6.4700,32,153.85,158.87
6.4750,32,153.85,159.26
6.4800,32,153.85,159.07
6.4850,32,153.85,158.53
6.4900,32,153.85,157.81
6.4950,32,153.85,157.03
6.5000,32,179.49,156.79
6.5050,32,153.85,157.43
6.5100,32,153.85,158.06
6.5150,32,153.85,158.13
6.5200,32,153.85,157.83
6.5250,32,153.85,157.32
6.5300,32,153.85,156.71
6.5350,32,153.85,156.09
6.5400,32,153.85,155.51
6.5450,32,179.49,155.52
6.5500,32,153.85,156.43
6.5550,32,153.85,157.31
6.5600,32,153.85,157.60
6.5650,32,153.85,157.49
6.5700,32,153.85,157.12
6.5750,32,153.85,156.62
6.5800,32,153.85,156.08
6.5850,32,153.85,155.55
6.5900,32,153.85,155.08
6.5950,32,153.85,154.67
6.6000,32,153.85,154.35
6.6050,32,153.85,154.10
6.6100,32,153.85,153.92
6.6150,32,153.85,153.80
6.6200,32,153.85,153.72
6.6250,32,153.85,153.69
6.6300,32,153.85,153.68
6.6350,32,153.85,153.68
6.6400,32,153.85,153.70
6.6450,32,153.85,153.72
6.6500,32,153.85,153.75
6.6550,32,153.85,153.77
6.6600,32,153.85,153.79
6.6650,32,153.85,153.81
6.6700,32,153.85,153.82
6.6750,32,153.85,153.84
6.6800,32,153.85,153.84
6.6850,32,153.85,153.85
6.6900,32,179.49,154.37
6.6950,32,128.21,155.17
6.7000,32,153.85,155.07
6.7050,32,179.49,154.90
6.7100,32,153.85,155.74
6.7150,32,153.85,156.64
6.7200,32,153.85,157.00
6.7250,32,153.85,156.97
6.7300,32,153.85,156.70
6.7350,32,153.85,156.30
6.7400,32,153.85,155.85
6.7450,32,153.85,155.39
6.7500,32,153.85,154.98
6.7550,32,153.85,154.62
6.7600,32,153.85,154.33
6.7650,32,153.85,154.11
6.7700,32,128.21,153.43
6.7750,32,153.85,151.99
6.7800,32,179.49,151.22
6.7850,32,128.21,151.45
6.7900,32,153.85,151.28
6.7950,32,153.85,150.86
6.8000,32,153.85,150.83
6.8050,32,153.85,151.05
6.8100,32,153.85,151.42
6.8150,32,153.85,151.85
6.8200,32,153.85,152.29
6.8250,32,153.85,152.69
6.8300,32,153.85,153.05
6.8350,32,153.85,153.34
6.8400,32,153.85,153.56
6.8450,32,153.85,153.73
6.8500,32,153.85,153.85
6.8550,32,153.85,153.92
6.8600,32,153.85,153.97
6.8650,32,128.21,153.47
6.8700,32,153.85,152.15
6.8750,32,153.85,150.92
6.8800,32,153.85,150.37
6.8850,32,153.85,150.30
6.8900,32,153.85,150.54
6.8950,32,153.85,150.96
6.9000,32,153.85,151.46
6.9050,32,128.21,151.45
6.9100,32,153.85,150.61
6.9150,32,153.85,149.82
6.9200,32,153.85,149.64
6.9250,32,153.85,149.85
6.9300,32,153.85,150.32
6.9350,32,153.85,150.90
6.9400,32,153.85,151.50
6.9450,32,153.85,152.08
6.9500,32,128.21,152.08
6.9550,32,153.85,151.19
6.9600,32,153.85,150.32
6.9650,32,153.85,150.04
6.9700,32,153.85,150.17
6.9750,32,128.21,150.03
6.9800,32,153.85,149.22
6.9850,32,153.85,148.56
6.9900,32,153.85,148.56
6.9950,32,153.85,148.98
7.0000,32,153.85,149.64
7.0050,32,153.85,150.41
7.0100,32,153.85,151.17
7.0150,32,153.85,151.88
7.0200,32,128.21,151.97
7.0250,32,153.85,151.16
7.0300,32,153.85,150.33
7.0350,32,153.85,150.09
7.0400,32,153.85,150.23
7.0450,32,153.85,150.61
7.0500,32,153.85,151.12
7.0550,32,153.85,151.66
7.0600,32,153.85,152.19
7.0650,32,153.85,152.66
7.0700,32,128.21,152.54
7.0750,32,153.85,151.54
7.0800,32,153.85,150.57
7.0850,32,153.85,150.21
7.0900,32,153.85,150.27
7.0950,32,153.85,150.60
7.1000,32,153.85,151.07
7.1050,32,153.85,151.59
7.1100,32,153.85,152.11
7.1150,32,153.85,152.58
7.1200,32,153.85,152.99
7.1250,32,153.85,153.31
7.1300,32,128.21,153.05
7.1350,32,153.85,151.92
7.1400,32,153.85,150.83
7.1450,32,153.85,150.38
7.1500,32,153.85,150.36
7.1550,32,153.85,150.63
7.1600,32,153.85,151.07
7.1650,32,153.85,151.57
7.1700,32,153.85,152.07
7.1750,32,128.21,152.02
7.1800,32,153.85,151.11
7.1850,32,153.85,150.23
7.1900,32,153.85,149.95
7.1950,32,153.85,150.09
7.2000,32,153.85,150.48
7.2050,32,153.85,151.00
7.2100,32,153.85,151.56
7.2150,32,153.85,152.11
7.2200,32,128.21,152.08
7.2250,32,153.85,151.17
7.2300,32,153.85,150.29
7.2350,32,153.85,150.01
7.2400,32,153.85,150.14
7.2450,32,153.85,150.52
7.2500,32,128.21,150.52
7.2550,32,153.85,149.75
7.2600,32,153.85,149.08
7.2650,32,153.85,149.03
7.2700,32,153.85,149.38
7.2750,32,153.85,149.97
7.2800,32,128.21,150.14
7.2850,32,153.85,149.52
7.2900,32,153.85,148.95
7.2950,32,153.85,148.98
7.3000,32,153.85,149.39
7.3050,32,128.21,149.50
7.3100,32,153.85,148.89
7.3150,32,153.85,148.38
7.3200,32,153.85,148.49
7.3250,32,153.85,148.99
7.3300,32,153.85,149.70
7.3350,32,128.21,149.98
7.3400,32,153.85,149.44
7.3450,32,153.85,148.93
7.3500,32,153.85,149.00
7.3550,32,153.85,149.43
7.3600,32,128.21,149.55
7.3650,32,153.85,148.94
7.3700,32,153.85,148.43
7.3750,32,153.85,148.53
7.3800,32,153.85,149.03
7.3850,32,153.85,149.74
7.3900,32,128.21,150.00
7.3950,32,153.85,149.45
7.4000,32,153.85,148.94
7.4050,32,153.85,149.00
7.4100,32,153.85,149.43
7.4150,32,128.21,149.55
7.4200,32,153.85,148.94
7.4250,32,153.85,148.43
7.4300,32,153.85,148.53
7.4350,32,153.85,149.03
7.4400,32,153.85,149.73
7.4450,32,153.85,150.52
7.4500,32,128.21,150.77
7.4550,32,153.85,150.15
7.4600,32,153.85,149.53
7.4650,32,153.85,149.49
7.4700,32,153.85,149.81
7.4750,32,153.85,150.34
7.4800,32,128.21,150.44
7.4850,32,153.85,149.75
7.4900,32,153.85,149.13
7.4950,32,153.85,149.10
7.5000,32,153.85,149.47
7.5050,32,153.85,150.06
7.5100,32,153.85,150.74
7.5150,32,153.85,151.42
7.5200,32,153.85,152.06
7.5250,32,128.21,152.09
7.5300,32,153.85,151.23
7.5350,32,153.85,150.37
7.5400,32,153.85,150.10
7.5450,32,153.85,150.22
7.5500,32,153.85,150.59
7.5550,32,153.85,151.09
7.5600,32,128.21,151.12
7.5650,32,153.85,150.33
7.5700,32,153.85,149.59
7.5750,32,153.85,149.45
7.5800,32,153.85,149.72
7.5850,32,153.85,150.22
7.5900,32,153.85,150.84
7.5950,32,128.21,150.96
7.6000,32,153.85,150.24
7.6050,32,153.85,149.55
7.6100,32,153.85,149.45
7.6150,32,153.85,149.75
7.6200,32,128.21,149.75
7.6250,32,153.85,149.05
7.6300,32,153.85,148.47
7.6350,32,153.85,148.53
7.6400,32,153.85,149.00
7.6450,32,153.85,149.69
7.6500,32,153.85,150.46
7.6550,32,128.21,150.72
7.6600,32,153.85,150.10
7.6650,32,153.85,149.49
7.6700,32,153.85,149.45
7.6750,32,128.21,149.26
7.6800,32,153.85,148.48
7.6850,32,153.85,147.90
7.6900,32,153.85,148.00
7.6950,32,153.85,148.53
7.7000,32,153.85,149.30
7.7050,32,128.21,149.65
7.7100,32,153.85,149.18
7.7150,32,153.85,148.73
7.7200,32,153.85,148.86
7.7250,32,128.21,148.83
7.7300,32,153.85,148.18
7.7350,32,153.85,147.70
7.7400,32,153.85,147.89
7.7450,32,153.85,148.49
7.7500,32,128.21,148.79
7.7550,32,153.85,148.36
7.7600,32,153.85,148.01
7.7650,32,153.85,148.25
7.7700,32,128.21,148.34
7.7750,32,153.85,147.81
7.7800,32,153.85,147.44
7.7850,32,153.85,147.72
7.7900,32,153.85,148.39
7.7950,32,153.85,149.26
7.8000,32,128.21,149.67
7.8050,32,153.85,149.24
7.8100,32,153.85,148.82
7.8150,32,153.85,148.95
7.8200,32,128.21,148.91
7.8250,32,153.85,148.26
7.8300,32,153.85,147.77
7.8350,32,153.85,147.95
7.8400,32,153.85,148.53
7.8450,32,153.85,149.34
7.8500,32,153.85,150.21
7.8550,32,153.85,151.07
7.8600,32,128.21,151.32
7.8650,32,153.85,150.66
7.8700,32,153.85,149.98
7.8750,32,153.85,149.85
7.8800,32,153.85,150.09
7.8850,32,153.85,150.54
7.8900,32,153.85,151.10
7.8950,32,128.21,151.16
7.9000,32,153.85,150.39
7.9050,32,153.85,149.66
7.9100,32,153.85,149.52
7.9150,32,153.85,149.78
7.9200,32,153.85,150.28
7.9250,32,153.85,150.88
7.9300,32,128.21,150.99
7.9350,32,153.85,150.26
7.9400,32,153.85,149.57
7.9450,32,153.85,149.46
7.9500,32,153.85,149.75
7.9550,32,153.85,150.26
7.9600,32,128.21,150.37
7.9650,32,153.85,149.68
7.9700,32,153.85,149.06
7.9750,32,153.85,149.05
7.9800,32,153.85,149.42
7.9850,32,153.85,150.02
7.9900,32,153.85,150.71
7.9950,32,128.21,150.89
8.0000,32,153.85,150.21
8.0050,32,153.85,149.56
8.0100,32,153.85,149.48
8.0150,32,153.85,149.78
8.0200,32,128.21,149.79
8.0250,32,153.85,149.08
8.0300,32,153.85,148.50
8.0350,32,153.85,148.56
8.0400,32,153.85,149.02
8.0450,32,153.85,149.70
8.0500,32,128.21,149.96
8.0550,32,153.85,149.41
8.0600,32,153.85,148.89
8.0650,32,153.85,148.96
8.0700,32,128.21,148.88
8.0750,32,153.85,148.20
8.0800,32,153.85,147.70
8.0850,32,153.85,147.88
8.0900,32,153.85,148.47
8.0950,32,153.85,149.28
8.1000,32,128.21,149.65
8.1050,32,153.85,149.20
8.1100,32,153.85,148.76
8.1150,32,153.85,148.89
8.1200,32,128.21,148.86
8.1250,32,153.85,148.21
8.1300,32,153.85,147.73
8.1350,32,153.85,147.91
8.1400,32,153.85,148.51
8.1450,32,128.21,148.80
8.1500,32,153.85,148.37
8.1550,32,153.85,148.01
8.1600,32,153.85,148.26
8.1650,32,128.21,148.34
8.1700,32,153.85,147.81
8.1750,32,153.85,147.44
8.1800,32,153.85,147.72
8.1850,32,153.85,148.39
8.1900,32,128.21,148.74
8.1950,32,153.85,148.35
8.2000,32,153.85,148.02
8.2050,32,153.85,148.28
8.2100,32,153.85,148.89
8.2150,32,128.21,149.17
8.2200,32,153.85,148.69
8.2250,32,153.85,148.29
8.2300,32,153.85,148.47
8.2350,32,153.85,149.02
8.2400,32,153.85,149.76
8.2450,32,153.85,150.57
8.2500,32,128.21,150.83
8.2550,32,153.85,150.21
8.2600,32,153.85,149.59
8.2650,32,153.85,149.54
8.2700,32,153.85,149.85
8.2750,32,128.21,149.85
8.2800,32,153.85,149.15
8.2850,32,153.85,148.56
8.2900,32,153.85,148.60
8.2950,32,153.85,149.05
8.3000,32,153.85,149.73
8.3050,32,153.85,150.49
8.3100,32,153.85,151.25
8.3150,32,128.21,151.43
8.3200,32,153.85,150.71
8.3250,32,153.85,149.99
8.3300,32,153.85,149.83
8.3350,32,153.85,150.05
8.3400,32,153.85,150.50
8.3450,32,128.21,150.54
8.3500,32,153.85,149.80
8.3550,32,153.85,149.14
8.3600,32,153.85,149.09
8.3650,32,153.85,149.44
8.3700,32,153.85,150.02
8.3750,32,153.85,150.70
8.3800,32,128.21,150.87
8.3850,32,153.85,150.19
8.3900,32,153.85,149.54
8.3950,32,153.85,149.46
8.4000,32,153.85,149.76
8.4050,32,128.21,149.77
8.4100,32,153.85,149.07
8.4150,32,153.85,148.50
8.4200,32,153.85,148.55
8.4250,32,153.85,149.02
8.4300,32,153.85,149.70
8.4350,32,128.21,149.96
8.4400,32,153.85,149.41
8.4450,32,153.85,148.89
8.4500,32,153.85,148.96
8.4550,32,153.85,149.40
8.4600,32,128.21,149.52
8.4650,32,153.85,148.92
8.4700,32,153.85,148.41
8.4750,32,153.85,148.52
8.4800,32,153.85,149.02
8.4850,32,128.21,149.22
8.4900,32,153.85,148.68
8.4950,32,153.85,148.24
8.5000,32,153.85,148.40
8.5050,32,128.21,148.43
8.5100,32,153.85,147.86
8.5150,32,153.85,147.45
8.5200,32,153.85,147.71
8.5250,32,153.85,148.36
8.5300,32,153.85,149.23
8.5350,32,128.21,149.63
8.5400,32,153.85,149.21
8.5450,32,153.85,148.79
8.5500,32,153.85,148.93
8.5550,32,128.21,148.90
8.5600,32,153.85,148.24
8.5650,32,153.85,147.76
8.5700,32,153.85,147.94
8.5750,32,153.85,148.53
8.5800,32,128.21,148.82
8.5850,32,153.85,148.38
8.5900,32,153.85,148.02
8.5950,32,153.85,148.26
8.6000,32,128.21,148.35
8.6050,32,153.85,147.81
8.6100,32,153.85,147.44
8.6150,32,153.85,147.72
8.6200,32,153.85,148.39
8.6250,32,153.85,149.26
8.6300,32,128.21,149.67
8.6350,32,153.85,149.23
8.6400,32,153.85,148.81
8.6450,32,153.85,148.95
8.6500,32,153.85,149.43
8.6550,32,128.21,149.58
8.6600,32,153.85,148.98
8.6650,32,153.85,148.48
8.6700,32,153.85,148.59
8.6750,32,153.85,149.08
8.6800,32,153.85,149.78
8.6850,32,153.85,150.55
8.6900,32,128.21,150.80
8.6950,32,153.85,150.17
8.7000,32,153.85,149.55
8.7050,32,153.85,149.50
8.7100,32,153.85,149.81
8.7150,32,153.85,150.34
8.7200,32,153.85,150.96
8.7250,32,128.21,151.07
8.7300,32,153.85,150.34
8.7350,32,153.85,149.63
8.7400,32,153.85,149.52
8.7450,32,153.85,149.80
8.7500,32,153.85,150.30
8.7550,32,153.85,150.90
8.7600,32,128.21,151.02
8.7650,32,153.85,150.28
8.7700,32,153.85,149.59
8.7750,32,153.85,149.48
8.7800,32,153.85,149.76
8.7850,32,128.21,149.76
8.7900,32,153.85,149.05
8.7950,32,153.85,148.47
8.8000,32,153.85,148.53
8.8050,32,153.85,148.99
8.8100,32,153.85,149.68
8.8150,32,153.85,150.46
8.8200,32,128.21,150.71
8.8250,32,153.85,150.10
8.8300,32,153.85,149.49
8.8350,32,153.85,149.45
8.8400,32,128.21,149.26
8.8450,32,153.85,148.48
8.8500,32,153.85,147.89
8.8550,32,153.85,148.00
8.8600,32,153.85,148.53
8.8650,32,153.85,149.30
8.8700,32,128.21,149.65
8.8750,32,153.85,149.18
8.8800,32,153.85,148.73
8.8850,32,153.85,148.86
8.8900,32,153.85,149.34
8.8950,32,128.21,149.50
8.9000,32,153.85,148.92
8.9050,32,153.85,148.43
8.9100,32,153.85,148.55
8.9150,32,153.85,149.05
8.9200,32,128.21,149.24
8.9250,32,153.85,148.71
8.9300,32,153.85,148.26
8.9350,32,153.85,148.42
8.9400,32,128.21,148.45
8.9450,32,153.85,147.87
8.9500,32,153.85,147.46
8.9550,32,153.85,147.71
8.9600,32,153.85,148.37
8.9650,32,128.21,148.71
8.9700,32,153.85,148.32
8.9750,32,153.85,147.99
8.9800,32,153.85,148.25
8.9850,32,128.21,148.36
8.9900,32,153.85,147.83
8.9950,32,153.85,147.46
9.0000,81,153.85,147.74
9.0050,81,153.85,148.41
9.0100,81,153.85,149.28
9.0150,81,179.49,150.71
9.0200,81,179.49,153.43
9.0250,81,179.49,157.27
9.0300,81,205.13,162.03
9.0350,81,205.13,168.03
9.0400,81,205.13,174.86
9.0450,81,230.77,182.18
9.0500,81,205.13,189.76
9.0550,81,230.77,196.88
9.0600,81,230.77,203.65
9.0650,81,230.77,210.18
9.0700,81,256.41,216.53
9.0750,81,230.77,222.78
9.0800,81,256.41,228.46
9.0850,81,256.41,233.83
9.0900,81,256.41,239.09
9.0950,81,256.41,243.85
9.1000,81,256.41,247.92
9.1050,81,256.41,251.21
9.1100,81,256.41,253.74
9.1150,81,282.05,256.09
9.1200,81,256.41,258.65
9.1250,81,282.05,261.14
9.1300,81,282.05,263.91
9.1350,81,256.41,266.62
9.1400,81,282.05,268.57
9.1450,81,282.05,270.39
9.1500,81,282.05,272.50
9.1550,81,282.05,274.61
9.1600,81,282.05,276.57
9.1650,81,282.05,278.26
9.1700,81,282.05,279.65
9.1750,81,282.05,280.74
9.1800,81,282.05,281.54
9.1850,81,307.69,282.61
9.1900,81,282.05,284.28
9.1950,81,282.05,285.69
9.2000,81,307.69,286.81
9.2050,81,282.05,288.18
9.2100,81,282.05,289.08
9.2150,81,307.69,289.61
9.2200,81,282.05,290.37
9.2250,81,307.69,291.22
9.2300,81,282.05,292.06
9.2350,81,307.69,292.82
9.2400,81,282.05,293.48
9.2450,81,307.69,294.01
